dataset,model,regime,seed,test_accuracy,test_accuracy_dedup,test_accuracy_nbr_covered,val_accuracy,epochs_run,split_index
CiteSeer,GraphSAGE,density_control,1,0.6859999895095825,0.6859999895095825,0.6859999895095825,0.6700000166893005,104,0
CiteSeer,GraphSAGE,inductive,1,0.6919999718666077,0.6919999718666077,0.6919999718666077,0.6740000247955322,104,0
CiteSeer,MLP,transductive,1,0.5260000228881836,0.5260000228881836,0.5260000228881836,0.5659999847412109,113,0
CiteSeer,MLP,density_control,1,0.5260000228881836,0.5260000228881836,0.5260000228881836,0.5659999847412109,113,0
CiteSeer,MLP,inductive,1,0.5260000228881836,0.5260000228881836,0.5260000228881836,0.5659999847412109,113,0
CiteSeer,LabelProp,transductive,1,0.37599998712539673,0.37599998712539673,0.37599998712539673,0.36399999260902405,0,0
CiteSeer,LabelProp,density_control,1,0.37599998712539673,0.37599998712539673,0.37599998712539673,0.36399999260902405,0,0
CiteSeer,LabelProp,inductive,1,0.37599998712539673,0.37599998712539673,0.37599998712539673,0.36399999260902405,0,0
CiteSeer,GCN,transductive,2,0.6919999718666077,0.6919999718666077,0.6919999718666077,0.7020000219345093,107,0
CiteSeer,GCN,density_control,2,0.6940000057220459,0.6940000057220459,0.6940000057220459,0.6980000138282776,106,0
CiteSeer,GCN,inductive,2,0.6740000247955322,0.6740000247955322,0.6740000247955322,0.6759999990463257,106,0
CiteSeer,GraphSAGE,transductive,2,0.6959999799728394,0.6959999799728394,0.6959999799728394,0.6919999718666077,119,0
CiteSeer,GraphSAGE,density_control,2,0.6800000071525574,0.6800000071525574,0.6800000071525574,0.656000018119812,106,0
CiteSeer,GraphSAGE,inductive,2,0.6779999732971191,0.6779999732971191,0.6779999732971191,0.6660000085830688,152,0
CiteSeer,MLP,transductive,2,0.5479999780654907,0.5479999780654907,0.5479999780654907,0.5220000147819519,117,0
CiteSeer,MLP,density_control,2,0.5479999780654907,0.5479999780654907,0.5479999780654907,0.5220000147819519,117,0
CiteSeer,MLP,inductive,2,0.5479999780654907,0.5479999780654907,0.5479999780654907,0.5220000147819519,117,0
CiteSeer,LabelProp,transductive,2,0.37599998712539673,0.37599998712539673,0.37599998712539673,0.36399999260902405,0,0
CiteSeer,LabelProp,density_control,2,0.37599998712539673,0.37599998712539673,0.37599998712539673,0.36399999260902405,0,0
CiteSeer,LabelProp,inductive,2,0.37599998712539673,0.37599998712539673,0.37599998712539673,0.36399999260902405,0,0
CiteSeer,GCN,transductive,3,0.6759999990463257,0.6759999990463257,0.6759999990463257,0.6940000057220459,138,0
CiteSeer,GCN,density_control,3,0.6919999718666077,0.6919999718666077,0.6919999718666077,0.6840000152587891,108,0
CiteSeer,GCN,inductive,3,0.6859999895095825,0.6859999895095825,0.6859999895095825,0.6700000166893005,143,0
CiteSeer,GraphSAGE,transductive,3,0.7020000219345093,0.7020000219345093,0.7020000219345093,0.6899999976158142,153,0
CiteSeer,GraphSAGE,density_control,3,0.6859999895095825,0.6859999895095825,0.6859999895095825,0.6759999990463257,190,0
CiteSeer,GraphSAGE,inductive,3,0.6779999732971191,0.6779999732971191,0.6779999732971191,0.6600000262260437,105,0
CiteSeer,MLP,transductive,3,0.5320000052452087,0.5320000052452087,0.5320000052452087,0.5360000133514404,169,0
CiteSeer,MLP,density_control,3,0.5320000052452087,0.5320000052452087,0.5320000052452087,0.5360000133514404,169,0
CiteSeer,MLP,inductive,3,0.5320000052452087,0.5320000052452087,0.5320000052452087,0.5360000133514404,169,0
CiteSeer,LabelProp,transductive,3,0.37599998712539673,0.37599998712539673,0.37599998712539673,0.36399999260902405,0,0
CiteSeer,LabelProp,density_control,3,0.37599998712539673,0.37599998712539673,0.37599998712539673,0.36399999260902405,0,0
CiteSeer,LabelProp,inductive,3,0.37599998712539673,0.37599998712539673,0.37599998712539673,0.36399999260902405,0,0
CiteSeer,GCN,transductive,4,0.6859999895095825,0.6859999895095825,0.6859999895095825,0.7039999961853027,104,0
CiteSeer,GCN,density_control,4,0.6679999828338623,0.6679999828338623,0.6679999828338623,0.6819999814033508,103,0
CiteSeer,GCN,inductive,4,0.6919999718666077,0.6919999718666077,0.6919999718666077,0.6840000152587891,104,0
CiteSeer,GraphSAGE,transductive,4,0.6800000071525574,0.6800000071525574,0.6800000071525574,0.6919999718666077,147,0
CiteSeer,GraphSAGE,density_control,4,0.6840000152587891,0.6840000152587891,0.6840000152587891,0.6679999828338623,105,0
CiteSeer,GraphSAGE,inductive,4,0.6959999799728394,0.6959999799728394,0.6959999799728394,0.6620000004768372,104,0
CiteSeer,MLP,transductive,4,0.5180000066757202,0.5180000066757202,0.5180000066757202,0.527999997138977,174,0
CiteSeer,MLP,density_control,4,0.5180000066757202,0.5180000066757202,0.5180000066757202,0.527999997138977,174,0
CiteSeer,MLP,inductive,4,0.5180000066757202,0.5180000066757202,0.5180000066757202,0.527999997138977,174,0
CiteSeer,LabelProp,transductive,4,0.37599998712539673,0.37599998712539673,0.37599998712539673,0.36399999260902405,0,0
CiteSeer,LabelProp,density_control,4,0.37599998712539673,0.37599998712539673,0.37599998712539673,0.36399999260902405,0,0
CiteSeer,LabelProp,inductive,4,0.37599998712539673,0.37599998712539673,0.37599998712539673,0.36399999260902405,0,0
CiteSeer,GCN,transductive,5,0.699999988079071,0.699999988079071,0.699999988079071,0.7179999947547913,106,0
CiteSeer,GCN,density_control,5,0.6880000233650208,0.6880000233650208,0.6880000233650208,0.7099999785423279,105,0
CiteSeer,GCN,inductive,5,0.6980000138282776,0.6980000138282776,0.6980000138282776,0.6819999814033508,107,0
CiteSeer,GraphSAGE,transductive,5,0.7120000123977661,0.7120000123977661,0.7120000123977661,0.6940000057220459,104,0
CiteSeer,GraphSAGE,density_control,5,0.7059999704360962,0.7059999704360962,0.7059999704360962,0.6660000085830688,105,0
