dataset,model,regime,seed,test_accuracy,test_accuracy_dedup,test_accuracy_nbr_covered,val_accuracy,epochs_run,split_index
Cora,GCN,inductive,2,0.7960000038146973,0.7943548560142517,0.8625592589378357,0.7639999985694885,131,0
Cora,GraphSAGE,transductive,2,0.8019999861717224,0.8004032373428345,0.8578199148178101,0.7919999957084656,117,0
Cora,GraphSAGE,inductive,2,0.7820000052452087,0.7802419066429138,0.8483412265777588,0.7400000095367432,110,0
Cora,MLP,transductive,2,0.5619999766349792,0.5584677457809448,0.5924170613288879,0.578000009059906,116,0
Cora,MLP,inductive,2,0.5619999766349792,0.5584677457809448,0.5924170613288879,0.578000009059906,116,0
Cora,LabelProp,transductive,2,0.6029999852180481,0.5997983813285828,0.8009478449821472,0.5640000104904175,0,0
Cora,LabelProp,inductive,2,0.6029999852180481,0.5997983813285828,0.8009478449821472,0.5640000104904175,0,0
Cora,GCN,transductive,3,0.8090000152587891,0.8074596524238586,0.8436018824577332,0.7919999957084656,109,0
Cora,GCN,inductive,3,0.800000011920929,0.7983871102333069,0.8625592589378357,0.7680000066757202,121,0
Cora,GraphSAGE,transductive,3,0.8090000152587891,0.8074596524238586,0.8672986030578613,0.7900000214576721,130,0
Cora,GraphSAGE,inductive,3,0.7950000166893005,0.7933467626571655,0.8388625383377075,0.75,253,0
Cora,MLP,transductive,3,0.5759999752044678,0.5725806355476379,0.649289071559906,0.5979999899864197,119,0
Cora,MLP,inductive,3,0.5759999752044678,0.5725806355476379,0.649289071559906,0.5979999899864197,119,0
Cora,LabelProp,transductive,3,0.6029999852180481,0.5997983813285828,0.8009478449821472,0.5640000104904175,0,0
Cora,LabelProp,inductive,3,0.6029999852180481,0.5997983813285828,0.8009478449821472,0.5640000104904175,0,0
Cora,GCN,transductive,4,0.8100000023841858,0.8084677457809448,0.8436018824577332,0.7900000214576721,110,0
Cora,GCN,inductive,4,0.8140000104904175,0.8125,0.8767772316932678,0.7580000162124634,112,0
Cora,GraphSAGE,transductive,4,0.7929999828338623,0.7913306355476379,0.8341231942176819,0.7960000038146973,109,0
Cora,GraphSAGE,inductive,4,0.7990000247955322,0.7973790168762207,0.8246445655822754,0.7459999918937683,109,0
Cora,MLP,transductive,4,0.5550000071525574,0.5524193644523621,0.6255924105644226,0.5920000076293945,120,0
Cora,MLP,inductive,4,0.5550000071525574,0.5524193644523621,0.6255924105644226,0.5920000076293945,120,0
